First letter of your name;Date;hour;Price;Load;RES;EUA;NG
G;20150718;3;131.61;14725;11003;7.7;2.65
G;20150718;4;130.58;14475;10777;7.7;2.65
G;20150718;5;120.87;13925;10258;7.7;2.65
G;20150718;6;119.55;13650;10109;7.7;2.65
G;20150718;7;133.42;14625;11231;7.7;2.65
G;20150718;8;140.5;16100;12794;7.7;2.65
G;20150718;9;153.33;17325;14073;7.7;2.65
G;20150718;10;170.4;18250;15007;7.7;2.65
G;20150718;11;174.3;18700;15442;7.7;2.65
G;20150718;12;176.82;18925;15668;7.7;2.65
G;20150718;13;179.05;18725;15471;7.7;2.65
G;20150718;14;177.17;18550;15287;7.7;2.65
G;20150718;15;173.17;17975;14695;7.7;2.65
G;20150718;16;161.1;17625;14293;7.7;2.65
G;20150718;17;160.79;17275;13916;7.7;2.65
G;20150718;18;152.66;17050;13713;7.7;2.65
G;20150718;19;155.19;16950;13607;7.7;2.65
G;20150718;20;159.98;16875;13457;7.7;2.65
G;20150718;21;161.01;16850;13397;7.7;2.65
G;20150718;22;163.17;17000;13536;7.7;2.65
G;20150718;23;162.83;16500;12995;7.7;2.65
G;20150718;24;144.04;15325;11817;7.7;2.65
G;20150719;1;139.59;14650;11444;7.7;2.65
G;20150719;2;138.55;13850;10672;7.7;2.65
G;20150719;3;134.42;13375;10203;7.7;2.65
G;20150719;4;130.59;13075;9904;7.7;2.65
G;20150719;5;124.92;12500;9343;7.7;2.65
G;20150719;6;120.52;12225;9103;7.7;2.65
G;20150719;7;130.58;12800;9696;7.7;2.65
G;20150719;8;139.24;13825;10700;7.7;2.65
G;20150719;9;139.58;14925;11808;7.7;2.65
G;20150719;10;144.04;15950;12813;7.7;2.65
G;20150719;11;158.44;16550;13376;7.7;2.65
G;20150719;12;160.34;16775;13556;7.7;2.65
G;20150719;13;160.41;16800;13559;7.7;2.65
G;20150719;14;161.78;16700;13449;7.7;2.65
G;20150719;15;152.28;16425;13186;7.7;2.65
G;20150719;16;140.66;16200;12982;7.7;2.65
G;20150719;17;140.22;16025;12798;7.7;2.65
G;20150719;18;139.89;16000;12780;7.7;2.65
G;20150719;19;140.47;16025;12819;7.7;2.65
G;20150719;20;140.04;16200;12983;7.7;2.65
G;20150719;21;144.04;16275;13041;7.7;2.65
G;20150719;22;147.38;16850;13586;7.7;2.65
G;20150719;23;144.16;16675;13394;7.7;2.65
G;20150719;24;135.7;15325;12023;7.7;2.65
G;20150720;1;124.94;14225;9160;7.96;2.66
G;20150720;2;118.17;13675;8581;7.96;2.66
G;20150720;3;106.51;13300;8218;7.96;2.66
G;20150720;4;105.79;13200;8154;7.96;2.66
G;20150720;5;102.2;13025;7949;7.96;2.66
G;20150720;6;119.07;13425;8291;7.96;2.66
G;20150720;7;135.73;15775;10518;7.96;2.66
G;20150720;8;147.68;18175;12779;7.96;2.66
G;20150720;9;175.21;19775;14305;7.96;2.66
G;20150720;10;185.25;20525;15002;7.96;2.66
G;20150720;11;185.96;20900;15342;7.96;2.66
G;20150720;12;194.8;21375;15825;7.96;2.66
G;20150720;13;192.66;21525;16019;7.96;2.66
G;20150720;14;194.87;21450;16014;7.96;2.66
G;20150720;15;185.18;21050;15716;7.96;2.66
G;20150720;16;175.07;20850;15676;7.96;2.66
G;20150720;17;172.98;20500;15567;7.96;2.66
G;20150720;18;175.09;20175;15595;7.96;2.66
G;20150720;19;175.16;19825;15595;7.96;2.66
G;20150720;20;184.84;19800;15851;7.96;2.66
G;20150720;21;192.64;19800;16031;7.96;2.66
G;20150720;22;192.73;19975;16295;7.96;2.66
G;20150720;23;173.15;18925;15345;7.96;2.66
G;20150720;24;152.62;17300;13772;7.96;2.66
G;20150721;1;151;16025;12489;7.92;2.61
G;20150721;2;140.5;15225;11723;7.92;2.61
G;20150721;3;137.74;14900;11406;7.92;2.61
G;20150721;4;135.22;14750;11243;7.92;2.61
G;20150721;5;134.51;14475;10972;7.92;2.61
G;20150721;6;135.06;14650;11192;7.92;2.61
G;20150721;7;150.71;16550;13147;7.92;2.61
G;20150721;8;179.88;18625;15185;7.92;2.61
G;20150721;9;200.1;19925;16474;7.92;2.61
G;20150721;10;209.48;20600;17113;7.92;2.61
G;20150721;11;209.62;20850;17307;7.92;2.61
G;20150721;12;215.24;21325;17709;7.92;2.61
G;20150721;13;215.13;21550;17844;7.92;2.61
G;20150721;14;212.06;21450;17664;7.92;2.61
G;20150721;15;209.66;20975;17154;7.92;2.61
G;20150721;16;204.15;20775;16972;7.92;2.61
G;20150721;17;181.9;20400;16655;7.92;2.61
G;20150721;18;179.99;19975;16295;7.92;2.61
G;20150721;19;181.75;19775;16148;7.92;2.61
G;20150721;20;188.99;19700;16070;7.92;2.61
G;20150721;21;183.43;19700;16052;7.92;2.61
G;20150721;22;184.26;19950;16247;7.92;2.61
G;20150721;23;173.75;18850;15130;7.92;2.61
G;20150721;24;153.57;17400;13646;7.92;2.61
G;20150722;1;151.85;16200;12638;7.93;2.60
G;20150722;2;144.25;15575;12048;7.93;2.60
G;20150722;3;139.78;15175;11676;7.93;2.60
G;20150722;4;139.53;15000;11534;7.93;2.60
G;20150722;5;135.32;14625;11204;7.93;2.60
G;20150722;6;140.45;14875;11522;7.93;2.60
G;20150722;7;145.73;16900;13598;7.93;2.60
G;20150722;8;175.05;19000;15667;7.93;2.60
G;20150722;9;214.9;20325;16961;7.93;2.60
G;20150722;10;234.98;21000;17568;7.93;2.60
G;20150722;11;244.14;21250;17701;7.93;2.60
G;20150722;12;279.44;21600;17939;7.93;2.60
G;20150722;13;280.69;21800;18072;7.93;2.60
G;20150722;14;279.89;21675;17921;7.93;2.60
G;20150722;15;247.16;21400;17655;7.93;2.60
G;20150722;16;229.94;21150;17464;7.93;2.60
G;20150722;17;218.62;20850;17268;7.93;2.60
G;20150722;18;205.46;20450;16971;7.93;2.60
G;20150722;19;202.54;20225;16830;7.93;2.60
G;20150722;20;202.84;20150;16775;7.93;2.60
G;20150722;21;206.8;20075;16674;7.93;2.60
G;20150722;22;210.43;20275;16850;7.93;2.60
G;20150722;23;185.31;19325;15900;7.93;2.60
G;20150722;24;166.18;17775;14335;7.93;2.60
G;20150723;1;145.52;16200;12778;8.07;2.67
G;20150723;2;140.57;15475;12043;8.07;2.67
G;20150723;3;138.3;15075;11661;8.07;2.67
G;20150723;4;138.2;14900;11505;8.07;2.67
G;20150723;5;134.95;14525;11143;8.07;2.67
G;20150723;6;138.24;14775;11425;8.07;2.67
G;20150723;7;147.35;16800;13424;8.07;2.67
G;20150723;8;171.91;18900;15436;8.07;2.67
G;20150723;9;202.86;20225;16756;8.07;2.67
G;20150723;10;212.29;20900;17403;8.07;2.67
G;20150723;11;217.45;21150;17591;8.07;2.67
G;20150723;12;234.39;21500;17887;8.07;2.67
G;20150723;13;230.39;21675;18014;8.07;2.67
G;20150723;14;230.32;21525;17801;8.07;2.67
G;20150723;15;217.53;21275;17502;8.07;2.67
G;20150723;16;212.27;21050;17267;8.07;2.67
G;20150723;17;201.6;20750;16997;8.07;2.67
G;20150723;18;193.45;20350;16642;8.07;2.67
G;20150723;19;180.14;20125;16478;8.07;2.67
G;20150723;20;181.84;20050;16442;8.07;2.67
G;20150723;21;192.05;19975;16402;8.07;2.67
G;20150723;22;191.94;20175;16617;8.07;2.67
G;20150723;23;174.02;19225;15714;8.07;2.67
G;20150723;24;154.2;17675;14172;8.07;2.67
G;20150724;1;144.25;16275;12718;7.98;2.66
G;20150724;2;140.58;15575;12066;7.98;2.66
G;20150724;3;138.05;15175;11685;7.98;2.66
G;20150724;4;136.36;15000;11536;7.98;2.66
G;20150724;5;135.11;14625;11204;7.98;2.66
G;20150724;6;139.71;14875;11511;7.98;2.66
G;20150724;7;145.31;16900;13531;7.98;2.66
G;20150724;8;171.03;19000;15563;7.98;2.66
G;20150724;9;190.52;20325;16869;7.98;2.66
G;20150724;10;207.85;20975;17489;7.98;2.66
G;20150724;11;217.03;21150;17642;7.98;2.66
G;20150724;12;240.17;21550;18035;7.98;2.66
G;20150724;13;240.48;21700;18190;7.98;2.66
G;20150724;14;240.25;21625;18112;7.98;2.66
G;20150724;15;225.43;21350;17835;7.98;2.66
G;20150724;16;209.51;21050;17523;7.98;2.66
G;20150724;17;191.8;20775;17233;7.98;2.66
G;20150724;18;182.81;20450;16861;7.98;2.66
G;20150724;19;177.11;20225;16556;7.98;2.66
G;20150724;20;177.13;20150;16355;7.98;2.66
G;20150724;21;178.34;20075;16135;7.98;2.66
G;20150724;22;179.44;20275;16168;7.98;2.66
G;20150724;23;161.21;19325;15143;7.98;2.66
G;20150724;24;145;17775;13531;7.98;2.66
G;20150725;1;145.79;16100;11718;7.98;2.66
G;20150725;2;140.63;15225;10792;7.98;2.66
G;20150725;3;138.53;14800;10270;7.98;2.66
G;20150725;4;135.32;14475;9822;7.98;2.66
G;20150725;5;133.45;14000;9232;7.98;2.66
G;20150725;6;125.11;13650;8811;7.98;2.66
G;20150725;7;135.08;14550;9666;7.98;2.66
G;20150725;8;141.73;16000;11014;7.98;2.66
G;20150725;9;155.24;17350;12256;7.98;2.66
G;20150725;10;169.66;18325;13076;7.98;2.66
G;20150725;11;176.23;18825;13497;7.98;2.66
G;20150725;12;178;19050;13779;7.98;2.66
G;20150725;13;176.58;18875;13658;7.98;2.66
G;20150725;14;174.08;18650;13495;7.98;2.66
G;20150725;15;161.99;18100;13169;7.98;2.66
G;20150725;16;153.59;17800;13102;7.98;2.66
G;20150725;17;146.31;17475;12894;7.98;2.66
G;20150725;18;145.8;17225;12705;7.98;2.66
G;20150725;19;145.8;17125;12624;7.98;2.66
G;20150725;20;145.79;17025;12415;7.98;2.66
G;20150725;21;141.79;16975;12181;7.98;2.66
G;20150725;22;142.72;17350;12290;7.98;2.66
G;20150725;23;140.52;16825;11513;7.98;2.66
G;20150725;24;121.52;15600;10037;7.98;2.66
G;20150726;1;109.27;14325;9165;7.98;2.66
G;20150726;2;102.99;13375;8074;7.98;2.66
G;20150726;3;93.42;12975;7573;7.98;2.66
G;20150726;4;85.99;12800;7334;7.98;2.66
G;20150726;5;77.74;12250;6718;7.98;2.66
G;20150726;6;76.71;11975;6374;7.98;2.66
G;20150726;7;76.98;12425;6740;7.98;2.66
G;20150726;8;94.64;13375;7531;7.98;2.66
G;20150726;9;107.65;14400;8524;7.98;2.66
G;20150726;10;124.99;15375;9520;7.98;2.66
G;20150726;11;136.89;16000;10215;7.98;2.66
G;20150726;12;141.25;16350;10690;7.98;2.66
G;20150726;13;141.38;16300;10796;7.98;2.66
G;20150726;14;141.53;16275;10945;7.98;2.66
G;20150726;15;141.49;16050;10905;7.98;2.66
G;20150726;16;139.6;15650;10723;7.98;2.66
G;20150726;17;139.77;15475;10845;7.98;2.66
G;20150726;18;141.27;15550;11272;7.98;2.66
G;20150726;19;142.07;15625;11704;7.98;2.66
G;20150726;20;154;15825;12160;7.98;2.66
G;20150726;21;156;16050;12518;7.98;2.66
G;20150726;22;170.06;16650;13154;7.98;2.66
G;20150726;23;157.63;16125;12629;7.98;2.66
G;20150726;24;141.29;14850;11322;7.98;2.66
G;20150727;1;136.06;13713;10055;7.99;2.65
G;20150727;2;125.1;13188;9463;7.99;2.65
G;20150727;3;114.96;12925;9138;7.99;2.65
G;20150727;4;112.7;12900;9055;7.99;2.65
G;20150727;5;110.44;12813;8924;7.99;2.65
G;20150727;6;126.19;13213;9317;7.99;2.65
G;20150727;7;142.03;15650;11667;7.99;2.65
G;20150727;8;149.58;17900;13858;7.99;2.65
G;20150727;9;176.72;19313;15361;7.99;2.65
G;20150727;10;185.48;20063;16158;7.99;2.65
G;20150727;11;190.24;20325;16395;7.99;2.65
G;20150727;12;209.88;20825;16852;7.99;2.65
G;20150727;13;208.13;20950;16908;7.99;2.65
G;20150727;14;207.21;20938;16887;7.99;2.65
G;20150727;15;204.51;20538;16507;7.99;2.65
G;20150727;16;180.4;20288;16326;7.99;2.65
G;20150727;17;178.27;19863;15968;7.99;2.65
G;20150727;18;173.76;19450;15613;7.99;2.65
G;20150727;19;163.69;19163;15347;7.99;2.65
G;20150727;20;165.04;19125;15272;7.99;2.65
G;20150727;21;168.7;19388;15499;7.99;2.65
G;20150727;22;174.55;19650;15673;7.99;2.65
G;20150727;23;157;18350;14273;7.99;2.65
G;20150727;24;145.79;16875;12676;7.99;2.65
G;20150728;1;136.66;15775;11760;7.99;2.61
G;20150728;2;122.39;15175;11164;7.99;2.61
G;20150728;3;117.93;14800;10762;7.99;2.61
G;20150728;4;113.3;14675;10603;7.99;2.61
G;20150728;5;113.77;14400;10323;7.99;2.61
G;20150728;6;114.64;14475;10456;7.99;2.61
G;20150728;7;140.91;16425;12478;7.99;2.61
G;20150728;8;142.71;18450;14481;7.99;2.61
G;20150728;9;167.22;19750;15727;7.99;2.61
G;20150728;10;180.04;20400;16234;7.99;2.61
G;20150728;11;180.19;20550;16202;7.99;2.61
G;20150728;12;185.49;20875;16354;7.99;2.61
G;20150728;13;183.45;21000;16336;7.99;2.61
G;20150728;14;181.73;21000;16224;7.99;2.61
G;20150728;15;177.43;20600;15757;7.99;2.61
G;20150728;16;167.35;20325;15467;7.99;2.61
G;20150728;17;157.54;20000;15216;7.99;2.61
G;20150728;18;150.5;19650;15017;7.99;2.61
G;20150728;19;150.3;19350;14879;7.99;2.61
G;20150728;20;152.48;19400;15016;7.99;2.61
G;20150728;21;154.35;19550;15187;7.99;2.61
G;20150728;22;160;19750;15346;7.99;2.61
G;20150728;23;153.27;18625;14204;7.99;2.61
G;20150728;24;140.91;17125;12675;7.99;2.61
G;20150729;1;131.12;15475;10939;8.04;2.64
G;20150729;2;109.12;14750;10169;8.04;2.64
G;20150729;3;108.44;14425;9821;8.04;2.64
G;20150729;4;107.98;14375;9776;8.04;2.64
G;20150729;5;107.39;14100;9530;8.04;2.64
G;20150729;6;108.17;14125;9610;8.04;2.64
G;20150729;7;140.9;16125;11665;8.04;2.64
G;20150729;8;148.06;18200;13702;8.04;2.64
G;20150729;9;164.48;19425;14929;8.04;2.64
G;20150729;10;180.73;19950;15404;8.04;2.64
G;20150729;11;182.35;20150;15518;8.04;2.64
G;20150729;12;197.6;20550;15821;8.04;2.64
G;20150729;13;198.17;20650;15849;8.04;2.64
G;20150729;14;196.99;20575;15747;8.04;2.64
G;20150729;15;187.53;20300;15509;8.04;2.64
G;20150729;16;174.27;20025;15318;8.04;2.64
G;20150729;17;164.47;19600;15006;8.04;2.64
G;20150729;18;159.07;19250;14760;8.04;2.64
G;20150729;19;152.44;19025;14603;8.04;2.64
G;20150729;20;157.76;19100;14686;8.04;2.64
G;20150729;21;159.87;19275;14859;8.04;2.64
G;20150729;22;163.67;19475;14993;8.04;2.64
G;20150729;23;154.95;18325;13774;8.04;2.64
G;20150729;24;141.12;16800;12130;8.04;2.64
G;20150730;1;135.9;15475;10734;7.87;2.62
G;20150730;2;115.5;14825;9897;7.87;2.62
G;20150730;3;108;14450;9372;7.87;2.62
G;20150730;4;107.46;14375;9181;7.87;2.62
G;20150730;5;105.52;14125;8834;7.87;2.62
G;20150730;6;104.96;14225;8842;7.87;2.62
G;20150730;7;130.35;16150;10649;7.87;2.62
G;20150730;8;141.09;18200;12524;7.87;2.62
G;20150730;9;147.37;19425;13602;7.87;2.62
G;20150730;10;154.2;20025;14051;7.87;2.62
G;20150730;11;158;20250;14163;7.87;2.62
G;20150730;12;167.13;20675;14568;7.87;2.62
G;20150730;13;167.28;20800;14753;7.87;2.62
G;20150730;14;167.18;20700;14746;7.87;2.62
G;20150730;15;163.49;20375;14511;7.87;2.62
G;20150730;16;152.14;20075;14305;7.87;2.62
G;20150730;17;147.66;19625;13991;7.87;2.62
G;20150730;18;147.48;19300;13862;7.87;2.62
G;20150730;19;147.46;19100;13894;7.87;2.62
G;20150730;20;151.32;19175;14152;7.87;2.62
G;20150730;21;154;19250;14341;7.87;2.62
G;20150730;22;155.84;19375;14485;7.87;2.62
G;20150730;23;152.77;18350;13443;7.87;2.62
G;20150730;24;136.65;16900;11926;7.87;2.62
G;20150731;1;130;15575;10684;7.87;2.52
G;20150731;2;114.99;14850;9914;7.87;2.52
G;20150731;3;108.56;14450;9492;7.87;2.52
G;20150731;4;108.55;14425;9474;7.87;2.52
G;20150731;5;107.53;14125;9209;7.87;2.52
G;20150731;6;107.9;14225;9353;7.87;2.52
G;20150731;7;140;16075;11220;7.87;2.52
G;20150731;8;141.79;18100;13194;7.87;2.52
G;20150731;9;154.49;19275;14298;7.87;2.52
G;20150731;10;163.76;19875;14765;7.87;2.52
G;20150731;11;171.81;20150;14850;7.87;2.52
G;20150731;12;177.23;20425;15024;7.87;2.52
G;20150731;13;180.68;20575;15156;7.87;2.52
G;20150731;14;181.6;20500;15101;7.87;2.52
G;20150731;15;177.22;20175;14840;7.87;2.52
G;20150731;16;167.18;19900;14685;7.87;2.52
G;20150731;17;151.28;19500;14473;7.87;2.52
G;20150731;18;148.76;19175;14392;7.87;2.52
G;20150731;19;166.08;18875;14365;7.87;2.52
G;20150731;20;170.45;18900;14612;7.87;2.52
G;20150731;21;177.23;19125;15008;7.87;2.52
G;20150731;22;178.74;19200;15195;7.87;2.52
G;20150731;23;170.91;18125;14218;7.87;2.52
G;20150731;24;151.7;16725;12873;7.87;2.52
H;20150801;1;144.56;15625;12299;7.87;2.52
H;20150801;2;141.13;14925;11606;7.87;2.52
H;20150801;3;132.69;14500;11185;7.87;2.52
H;20150801;4;132.68;14300;11004;7.87;2.52
H;20150801;5;124.28;13975;10726;7.87;2.52
H;20150801;6;115.75;13600;10425;7.87;2.52
H;20150801;7;136.99;14475;11371;7.87;2.52
H;20150801;8;147.82;15900;12827;7.87;2.52
H;20150801;9;155;17213;14154;7.87;2.52
H;20150801;10;162.14;18225;15129;7.87;2.52
H;20150801;11;169.17;18725;15579;7.87;2.52
H;20150801;12;174.51;18988;15840;7.87;2.52
H;20150801;13;174.51;18900;15788;7.87;2.52
H;20150801;14;169.08;18600;15523;7.87;2.52
H;20150801;15;159.2;18075;15029;7.87;2.52
H;20150801;16;155;17800;14782;7.87;2.52
H;20150801;17;154.25;17525;14517;7.87;2.52
H;20150801;18;154;17225;14207;7.87;2.52
H;20150801;19;150.3;17025;13957;7.87;2.52
H;20150801;20;150.29;16975;13774;7.87;2.52
H;20150801;21;150.29;17125;13778;7.87;2.52
H;20150801;22;154;17475;14001;7.87;2.52
H;20150801;23;147.8;16575;13001;7.87;2.52
H;20150801;24;137;15300;11670;7.87;2.52
H;20150802;1;133.51;14250;10488;7.87;2.52
H;20150802;2;124.83;13725;9977;7.87;2.52
H;20150802;3;108.59;13325;9601;7.87;2.52
H;20150802;4;105.6;13100;9424;7.87;2.52
H;20150802;5;103.33;12750;9152;7.87;2.52
H;20150802;6;98.4;12325;8842;7.87;2.52
H;20150802;7;108.37;12650;9299;7.87;2.52
H;20150802;8;126.12;13600;10358;7.87;2.52
H;20150802;9;138.1;14600;11452;7.87;2.52
H;20150802;10;142.5;15575;12486;7.87;2.52
H;20150802;11;150.29;16225;13152;7.87;2.52
H;20150802;12;152.04;16388;13340;7.87;2.52
H;20150802;13;152.85;16500;13468;7.87;2.52
H;20150802;14;152.02;16488;13464;7.87;2.52
H;20150802;15;150.25;16150;13133;7.87;2.52
H;20150802;16;147.18;15825;12819;7.87;2.52
H;20150802;17;144.64;15625;12627;7.87;2.52
H;20150802;18;141.5;15638;12633;7.87;2.52
H;20150802;19;142.54;15675;12621;7.87;2.52
H;20150802;20;145.81;15863;12721;7.87;2.52
H;20150802;21;150.26;16213;12988;7.87;2.52
H;20150802;22;153.88;16663;13365;7.87;2.52
H;20150802;23;150.25;15925;12573;7.87;2.52
H;20150802;24;137.96;14650;11290;7.87;2.52
H;20150803;1;127.01;13675;10412;7.92;2.52
H;20150803;2;125.18;13275;10061;7.92;2.52
H;20150803;3;120.25;13000;9850;7.92;2.52
H;20150803;4;119.93;12900;9806;7.92;2.52
H;20150803;5;120.41;12825;9767;7.92;2.52
H;20150803;6;126.98;13200;10190;7.92;2.52
H;20150803;7;148.33;15563;12543;7.92;2.52
H;20150803;8;160.38;17850;14872;7.92;2.52
H;20150803;9;188.98;19325;16379;7.92;2.52
H;20150803;10;192.71;20088;17149;7.92;2.52
H;20150803;11;211.11;20438;17476;7.92;2.52
H;20150803;12;211.17;20838;17862;7.92;2.52
H;20150803;13;211.73;20988;18015;7.92;2.52
H;20150803;14;212.9;20950;17980;7.92;2.52
H;20150803;15;211.29;20500;17529;7.92;2.52
H;20150803;16;203.67;20188;17189;7.92;2.52
H;20150803;17;190.76;19775;16733;7.92;2.52
H;20150803;18;173.96;19400;16284;7.92;2.52
H;20150803;19;174.12;19088;15852;7.92;2.52
H;20150803;20;179.57;19150;15756;7.92;2.52
H;20150803;21;184.4;19625;16128;7.92;2.52
H;20150803;22;179.01;19600;16048;7.92;2.52
H;20150803;23;158;18150;14600;7.92;2.52
H;20150803;24;147.23;16700;13181;7.92;2.52
H;20150804;1;141.6;15700;11924;7.89;2.59
H;20150804;2;138.08;15175;11424;7.89;2.59
H;20150804;3;138.03;14825;11087;7.89;2.59
H;20150804;4;130.85;14725;10998;7.89;2.59
H;20150804;5;130.85;14575;10889;7.89;2.59
H;20150804;6;136.55;14625;11025;7.89;2.59
H;20150804;7;150.29;16550;13046;7.89;2.59
H;20150804;8;165.66;18575;15124;7.89;2.59
H;20150804;9;187.33;19950;16589;7.89;2.59
H;20150804;10;207.55;20625;17313;7.89;2.59
H;20150804;11;213.63;20900;17591;7.89;2.59
H;20150804;12;216.67;21250;17872;7.89;2.59
H;20150804;13;218;21375;17868;7.89;2.59
H;20150804;14;218;21375;17734;7.89;2.59
H;20150804;15;212.51;21000;17301;7.89;2.59
H;20150804;16;200.92;20700;17014;7.89;2.59
H;20150804;17;190.73;20300;16654;7.89;2.59
H;20150804;18;186.96;19875;16228;7.89;2.59
H;20150804;19;178;19550;15838;7.89;2.59
H;20150804;20;178.01;19600;15733;7.89;2.59
H;20150804;21;180.3;19925;15876;7.89;2.59
H;20150804;22;180;19800;15565;7.89;2.59
H;20150804;23;153.99;18325;13981;7.89;2.59
H;20150804;24;147.19;16825;12447;7.89;2.59
H;20150805;1;136.19;15950;11610;7.81;2.62
H;20150805;2;125.38;15300;11027;7.81;2.62
H;20150805;3;120.21;15000;10861;7.81;2.62
H;20150805;4;120.25;14800;10774;7.81;2.62
H;20150805;5;117.95;14600;10663;7.81;2.62
H;20150805;6;126.52;14800;10994;7.81;2.62
H;20150805;7;141.61;16775;13100;7.81;2.62
H;20150805;8;157.99;18875;15266;7.81;2.62
H;20150805;9;196.47;20250;16686;7.81;2.62
H;20150805;10;213.68;20925;17367;7.81;2.62
H;20150805;11;218.01;21200;17643;7.81;2.62
H;20150805;12;235;21600;18076;7.81;2.62
H;20150805;13;243.5;21775;18310;7.81;2.62
H;20150805;14;248.94;21688;18281;7.81;2.62
H;20150805;15;232.5;21425;18067;7.81;2.62
H;20150805;16;213.59;21188;17865;7.81;2.62
H;20150805;17;211.59;20800;17495;7.81;2.62
H;20150805;18;197.85;20400;17103;7.81;2.62
H;20150805;19;187.4;20125;16835;7.81;2.62
H;20150805;20;187.8;20100;16769;7.81;2.62
H;20150805;21;195.79;20175;16795;7.81;2.62
H;20150805;22;205;20150;16713;7.81;2.62
H;20150805;23;162.87;19025;15554;7.81;2.62
H;20150805;24;150.56;17525;14073;7.81;2.62
H;20150806;1;141.61;16125;12878;7.84;2.53
H;20150806;2;140.73;15500;12285;7.84;2.53
H;20150806;3;136.2;15200;12005;7.84;2.53
H;20150806;4;134.11;15000;11828;7.84;2.53
H;20150806;5;133.02;14800;11671;7.84;2.53
H;20150806;6;136.48;14925;11861;7.84;2.53
H;20150806;7;150.42;16850;13827;7.84;2.53
H;20150806;8;160.5;19000;15969;7.84;2.53
H;20150806;9;203.37;20450;17394;7.84;2.53
H;20150806;10;218;21125;18073;7.84;2.53
H;20150806;11;233.16;21400;18347;7.84;2.53
H;20150806;12;272.14;21800;18742;7.84;2.53
H;20150806;13;291.5;21975;18911;7.84;2.53
H;20150806;14;289.94;21888;18817;7.84;2.53
H;20150806;15;250.62;21625;18549;7.84;2.53
H;20150806;16;218.01;21388;18305;7.84;2.53
H;20150806;17;211.69;21000;17908;7.84;2.53
H;20150806;18;196.22;20600;17481;7.84;2.53
H;20150806;19;186.98;20325;17156;7.84;2.53
H;20150806;20;185.2;20300;17008;7.84;2.53
H;20150806;21;194;20375;16968;7.84;2.53
H;20150806;22;194.34;20350;16847;7.84;2.53
H;20150806;23;163.26;19125;15576;7.84;2.53
H;20150806;24;150.4;17625;14057;7.84;2.53
H;20150807;1;140.73;16250;12616;7.76;2.52
H;20150807;2;131.61;15400;11807;7.76;2.52
H;20150807;3;116.12;14950;11388;7.76;2.52
H;20150807;4;113.63;14825;11294;7.76;2.52
H;20150807;5;112.8;14750;11268;7.76;2.52
H;20150807;6;117.82;14813;11395;7.76;2.52
H;20150807;7;150.27;16813;13437;7.76;2.52
H;20150807;8;162.25;18888;15545;7.76;2.52
H;20150807;9;211.06;20325;17021;7.76;2.52
H;20150807;10;259.55;21038;17791;7.76;2.52
H;20150807;11;302.35;21475;18248;7.76;2.52
H;20150807;12;350.01;21838;18616;7.76;2.52
H;20150807;13;365.52;22000;18782;7.76;2.52
H;20150807;14;358.58;21950;18739;7.76;2.52
H;20150807;15;321.13;21350;18145;7.76;2.52
H;20150807;16;259.57;21050;17848;7.76;2.52
H;20150807;17;218;20663;17450;7.76;2.52
H;20150807;18;210.14;20213;16940;7.76;2.52
H;20150807;19;202.55;19850;16452;7.76;2.52
H;20150807;20;202.69;20088;16484;7.76;2.52
H;20150807;21;208.94;20300;16483;7.76;2.52
H;20150807;22;208.6;20400;16430;7.76;2.52
H;20150807;23;174.16;18925;14861;7.76;2.52
H;20150807;24;153.76;17425;13343;7.76;2.52
H;20150808;1;149.3;16225;12352;7.76;2.52
H;20150808;2;140.55;15438;11645;7.76;2.52
